"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,      "Avg_c"     
        4462,      0.1526128606,       -7.10889162,      -4.485497145,      -5.435366331,      -1.483497431,      -10.42945304,   4.102645267e-07,   2.032245437e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4463,      0.1526059699,       -7.10889154,      -4.485560068,      -5.435434555,      -1.483497433,      -10.42954353,   4.102645117e-07,   2.032244355e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4464,      0.1526006136,       -7.10889148,      -4.485623032,      -5.435502705,      -1.483497454,      -10.42963405,   4.102644968e-07,   2.032243273e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4465,      0.1525945174,      -7.108891447,      -4.485686037,       -5.43557078,      -1.483497504,      -10.42972462,   4.102644819e-07,   2.032242192e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4466,      0.1525895416,      -7.108891456,      -4.485749085,      -5.435638781,      -1.483497595,      -10.42981523,   4.102644669e-07,    2.03224111e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4467,      0.1525861916,      -7.108891488,      -4.485812174,      -5.435706708,      -1.483497708,      -10.42990588,    4.10264452e-07,   2.032240029e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4468,      0.1525859019,      -7.108891565,      -4.485875305,       -5.43577456,      -1.483497867,      -10.42999658,   4.102644371e-07,   2.032238947e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4469,      0.1525892119,      -7.108891652,      -4.485938477,      -5.435842339,      -1.483498035,      -10.43008733,   4.102644221e-07,   2.032237866e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4470,      0.1525857368,      -7.108891785,      -4.486001691,      -5.435910044,      -1.483498249,      -10.43017812,   4.102644072e-07,   2.032236785e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4471,      0.1525880191,      -7.108891942,      -4.486064946,      -5.435977676,      -1.483498487,      -10.43026895,   4.102643923e-07,   2.032235703e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4472,      0.1525864194,      -7.108892131,      -4.486128242,      -5.436045235,      -1.483498757,      -10.43035983,   4.102643773e-07,   2.032234622e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4473,      0.1525822068,      -7.108892355,       -4.48619158,       -5.43611272,      -1.483499062,      -10.43045075,   4.102643624e-07,   2.032233541e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4474,      0.1525864854,      -7.108892605,      -4.486254959,      -5.436180133,      -1.483499393,      -10.43054172,   4.102643474e-07,    2.03223246e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4475,      0.1525832646,      -7.108892885,      -4.486318379,      -5.436247473,      -1.483499753,      -10.43063274,   4.102643325e-07,   2.032231379e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4476,      0.1525794868,      -7.108893202,      -4.486381841,       -5.43631474,      -1.483500151,       -10.4307238,   4.102643176e-07,   2.032230298e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4477,      0.1525793947,      -7.108893542,      -4.486445344,      -5.436381935,      -1.483500571,      -10.43081491,   4.102643026e-07,   2.032229217e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4478,      0.1525756565,      -7.108893913,      -4.486508887,      -5.436449058,      -1.483501022,      -10.43090607,   4.102642877e-07,   2.032228136e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4479,      0.1525867564,      -7.108894322,      -4.486572472,      -5.436516109,      -1.483501512,      -10.43099727,   4.102642727e-07,   2.032227055e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4480,      0.1525817088,      -7.108894746,      -4.486636097,      -5.436583088,      -1.483502016,      -10.43108852,   4.102642578e-07,   2.032225975e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4481,      0.1525839406,      -7.108895213,      -4.486699763,      -5.436649995,      -1.483502563,      -10.43117982,   4.102642428e-07,   2.032224894e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4482,      0.1525794401,      -7.108895698,       -4.48676347,      -5.436716831,      -1.483503128,      -10.43127116,   4.102642279e-07,   2.032223813e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4483,      0.1525802649,      -7.108896227,      -4.486827218,      -5.436783596,      -1.483503736,      -10.43136255,    4.10264213e-07,   2.032222733e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4484,      0.1525771066,      -7.108896771,      -4.486891007,      -5.436850289,       -1.48350436,      -10.43145399,    4.10264198e-07,   2.032221652e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4485,      0.1525802516,      -7.108897361,      -4.486954836,      -5.436916912,       -1.48350503,      -10.43154548,   4.102641831e-07,   2.032220572e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4486,      0.1525817199,      -7.108897971,      -4.487018706,      -5.436983464,      -1.483505719,      -10.43163702,   4.102641681e-07,   2.032219491e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4487,      0.1525767649,      -7.108898602,      -4.487082616,      -5.437049945,      -1.483506428,      -10.43172861,   4.102641532e-07,   2.032218411e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4488,      0.1525755226,      -7.108899271,      -4.487146566,      -5.437116356,      -1.483507176,      -10.43182025,   4.102641382e-07,   2.032217331e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4489,      0.1525728844,      -7.108899967,      -4.487210557,      -5.437182696,      -1.483507952,      -10.43191193,   4.102641233e-07,    2.03221625e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4490,      0.1525682323,      -7.108900701,      -4.487274589,      -5.437248967,      -1.483508764,      -10.43200367,   4.102641083e-07,    2.03221517e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4491,       0.152562538,      -7.108901449,       -4.48733866,      -5.437315168,      -1.483509591,      -10.43209546,   4.102640934e-07,    2.03221409e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4492,      0.1525569542,      -7.108902244,      -4.487402772,      -5.437381299,      -1.483510465,       -10.4321873,   4.102640785e-07,    2.03221301e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4493,      0.1525581326,       -7.10890305,      -4.487466923,       -5.43744736,      -1.483511349,      -10.43227918,   4.102640635e-07,    2.03221193e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4494,       0.152559778,      -7.108903895,      -4.487531115,      -5.437513352,      -1.483512272,      -10.43237112,   4.102640486e-07,    2.03221085e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4495,      0.1525578174,      -7.108904762,      -4.487595347,      -5.437579275,      -1.483513218,      -10.43246311,   4.102640336e-07,    2.03220977e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4496,      0.1525571794,       -7.10890566,      -4.487659619,      -5.437645129,      -1.483514193,      -10.43255515,   4.102640187e-07,    2.03220869e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4497,      0.1525627116,      -7.108906592,       -4.48772393,      -5.437710914,      -1.483515204,      -10.43264725,   4.102640037e-07,   2.032207611e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4498,      0.1525574215,      -7.108907544,      -4.487788282,       -5.43777663,      -1.483516233,      -10.43273939,   4.102639888e-07,   2.032206531e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4499,      0.1525542905,      -7.108908522,      -4.487852672,      -5.437842278,      -1.483517289,      -10.43283159,   4.102639738e-07,   2.032205451e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4500,       0.152552574,       -7.10890954,      -4.487917103,      -5.437907857,      -1.483518385,      -10.43292384,   4.102639589e-07,   2.032204372e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4501,      0.1525632559,      -7.108910582,      -4.487981573,      -5.437973368,      -1.483519504,      -10.43301614,   4.102639439e-07,   2.032203292e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4502,      0.1525626097,      -7.108911653,      -4.488046083,      -5.438038811,      -1.483520652,      -10.43310849,    4.10263929e-07,   2.032202213e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4503,      0.1525584324,       -7.10891274,      -4.488110632,      -5.438104186,      -1.483521816,       -10.4332009,    4.10263914e-07,   2.032201133e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4504,       0.152552529,      -7.108913873,      -4.488175221,      -5.438169493,      -1.483523027,      -10.43329336,   4.102638991e-07,   2.032200054e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4505,      0.1525484426,      -7.108915013,      -4.488239848,      -5.438234733,      -1.483524243,      -10.43338588,   4.102638841e-07,   2.032198975e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4506,      0.1525443886,      -7.108916192,      -4.488304515,      -5.438299905,      -1.483525499,      -10.43347844,   4.102638692e-07,   2.032197895e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4507,      0.1525398965,        -7.1089174,      -4.488369221,       -5.43836501,      -1.483526784,      -10.43357107,   4.102638542e-07,   2.032196816e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4508,      0.1525392988,       -7.10891864,      -4.488433966,      -5.438430047,      -1.483528101,      -10.43366375,   4.102638393e-07,   2.032195737e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4509,      0.1525383944,      -7.108919888,      -4.488498749,      -5.438495018,      -1.483529425,      -10.43375648,   4.102638243e-07,   2.032194658e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
        4510,      0.1525359085,      -7.108921184,      -4.488563572,      -5.438559922,      -1.483530797,      -10.43384926,   4.102638093e-07,   2.032193579e-05,       31.86993632,       31.86993632,       31.86993632,       458.4520931
