"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        4491,      -6.791972971,      -4.502716202,      -5.448583576,      -1.315013454,      -9.983919495
          0,           0,        4492,       -6.79197802,      -4.502729589,      -5.448557469,        -1.3150136,      -9.984778573
          0,           0,        4493,      -6.791973162,      -4.502722159,      -5.448586847,      -1.315013545,      -9.985637363
          0,           0,        4494,      -6.791978196,      -4.502735515,      -5.448560956,      -1.315013692,      -9.986496339
          0,           0,        4495,      -6.791973352,      -4.502728054,      -5.448590394,      -1.315013635,      -9.987355026
          0,           0,        4496,      -6.791978369,      -4.502741381,      -5.448564736,      -1.315013782,      -9.988213901
          0,           0,        4497,      -6.791973539,      -4.502733891,      -5.448594253,      -1.315013725,      -9.989072486
          0,           0,        4498,      -6.791978539,      -4.502747189,      -5.448568846,      -1.315013871,      -9.989931259
          0,           0,        4499,      -6.791973724,      -4.502739671,      -5.448598461,      -1.315013813,      -9.990789743
          0,           0,        4500,      -6.791978708,      -4.502752941,      -5.448573321,      -1.315013959,      -9.991648415
          0,           0,        4501,      -6.791973907,      -4.502745396,       -5.44860305,        -1.3150139,      -9.992506798
          0,           0,        4502,      -6.791978874,      -4.502758639,      -5.448578192,      -1.315014046,      -9.993365372
          0,           0,        4503,      -6.791974087,      -4.502751067,       -5.44860805,      -1.315013986,      -9.994223655
          0,           0,        4504,      -6.791979038,      -4.502764285,      -5.448583489,      -1.315014132,       -9.99508213
          0,           0,        4505,      -6.791974265,      -4.502756688,      -5.448613489,      -1.315014072,      -9.995940314
          0,           0,        4506,        -6.7919792,      -4.502769881,      -5.448589236,      -1.315014217,      -9.996798693
          0,           0,        4507,      -6.791974441,       -4.50276226,      -5.448619392,      -1.315014156,      -9.997656781
          0,           0,        4508,       -6.79197936,       -4.50277543,      -5.448595458,      -1.315014301,      -9.998515064
          0,           0,        4509,      -6.791974615,      -4.502767786,       -5.44862578,      -1.315014239,      -9.999373056
          0,           0,        4510,      -6.791979517,      -4.502780933,      -5.448602173,      -1.315014384,      -10.00023125
          0,           0,        4511,      -6.791974786,      -4.502773267,      -5.448632669,      -1.315014321,      -10.00108915
          0,           0,        4512,      -6.791979672,      -4.502786393,      -5.448609396,      -1.315014466,      -10.00194724
          0,           0,        4513,      -6.791974955,      -4.502778706,      -5.448640074,      -1.315014402,      -10.00280505
          0,           0,        4514,      -6.791979825,      -4.502791811,      -5.448617141,      -1.315014547,      -10.00366306
          0,           0,        4515,      -6.791975122,      -4.502784104,      -5.448648005,      -1.315014483,      -10.00452078
          0,           0,        4516,      -6.791979977,      -4.502797191,      -5.448625416,      -1.315014627,       -10.0053787
          0,           0,        4517,      -6.791975287,      -4.502789465,      -5.448656468,      -1.315014562,      -10.00623633
          0,           0,        4518,      -6.791980126,      -4.502802533,      -5.448634224,      -1.315014706,      -10.00709417
          0,           0,        4519,       -6.79197545,       -4.50279479,      -5.448665466,      -1.315014641,      -10.00795172
          0,           0,        4520,      -6.791980273,      -4.502807841,      -5.448643565,      -1.315014784,      -10.00880948
          0,           0,        4521,      -6.791975612,      -4.502800081,      -5.448674995,      -1.315014718,      -10.00966694
          0,           0,        4522,      -6.791980418,      -4.502813116,      -5.448653436,      -1.315014862,      -10.01052462
          0,           0,        4523,      -6.791975771,       -4.50280534,      -5.448685051,      -1.315014795,      -10.01138201
          0,           0,        4524,      -6.791980562,      -4.502818361,      -5.448663828,      -1.315014939,       -10.0122396
          0,           0,        4525,      -6.791975929,       -4.50281057,      -5.448695621,      -1.315014872,      -10.01309692
          0,           0,        4526,      -6.791980704,      -4.502823576,      -5.448674727,      -1.315015015,      -10.01395444
          0,           0,        4527,      -6.791976085,      -4.502815772,      -5.448706691,      -1.315014947,      -10.01481168
          0,           0,        4528,      -6.791980844,      -4.502828765,      -5.448686116,       -1.31501509,      -10.01566913
          0,           0,        4529,       -6.79197624,      -4.502820948,      -5.448718241,      -1.315015022,       -10.0165263
          0,           0,        4530,      -6.791980984,      -4.502833929,      -5.448697973,      -1.315015165,      -10.01738368
          0,           0,        4531,      -6.791976394,        -4.5028261,      -5.448730246,      -1.315015097,      -10.01824078
          0,           0,        4532,      -6.791981122,      -4.502839069,      -5.448710272,      -1.315015239,       -10.0190981
          0,           0,        4533,      -6.791976546,      -4.502831229,      -5.448742679,      -1.315015171,      -10.01995513
          0,           0,        4534,      -6.791981259,      -4.502844188,      -5.448722983,      -1.315015313,      -10.02081239
          0,           0,        4535,      -6.791976697,      -4.502836337,      -5.448755506,      -1.315015244,      -10.02166936
          0,           0,        4536,      -6.791981395,      -4.502849286,       -5.44873607,      -1.315015387,      -10.02252656
          0,           0,        4537,      -6.791976848,      -4.502841426,      -5.448768692,      -1.315015318,      -10.02338347
          0,           0,        4538,       -6.79198153,      -4.502854365,      -5.448749496,       -1.31501546,      -10.02424061
          0,           0,        4539,      -6.791976997,      -4.502846496,      -5.448782196,       -1.31501539,      -10.02509746
          0,           0,        4540,      -6.791981664,      -4.502859427,      -5.448763219,      -1.315015532,      -10.02595455
          0,           0,        4541,      -6.791977146,      -4.502851549,      -5.448795974,      -1.315015463,      -10.02681135
          0,           0,        4542,      -6.791981798,      -4.502864471,      -5.448777193,      -1.315015605,      -10.02766838
          0,           0,        4543,      -6.791977295,      -4.502856585,       -5.44880998,      -1.315015535,      -10.02852513
          0,           0,        4544,      -6.791981931,        -4.5028695,      -5.448791371,      -1.315015677,      -10.02938212
          0,           0,        4545,      -6.791977443,      -4.502861606,      -5.448824166,      -1.315015607,      -10.03023882
          0,           0,        4546,      -6.791982064,      -4.502874514,      -5.448805704,      -1.315015749,      -10.03109576
          0,           0,        4547,       -6.79197759,      -4.502866612,      -5.448838482,      -1.315015679,      -10.03195241
          0,           0,        4548,      -6.791982197,      -4.502879513,      -5.448820139,      -1.315015821,      -10.03280931
          0,           0,        4549,      -6.791977738,      -4.502871604,      -5.448852874,      -1.315015751,      -10.03366592
          0,           0,        4550,       -6.79198233,      -4.502884498,      -5.448834626,      -1.315015893,      -10.03452277
          0,           0,        4551,      -6.791977885,      -4.502876582,      -5.448867291,      -1.315015823,      -10.03537934
          0,           0,        4552,      -6.791982462,      -4.502889469,      -5.448849111,      -1.315015965,      -10.03623616
          0,           0,        4553,      -6.791978032,      -4.502881546,       -5.44888168,      -1.315015895,      -10.03709269
          0,           0,        4554,      -6.791982595,      -4.502894426,      -5.448863541,      -1.315016036,      -10.03794947
          0,           0,        4555,      -6.791978179,      -4.502886497,      -5.448895988,      -1.315015967,      -10.03880597
          0,           0,        4556,      -6.791982728,      -4.502899371,      -5.448877865,      -1.315016108,      -10.03966272
          0,           0,        4557,      -6.791978327,      -4.502891435,      -5.448910167,      -1.315016039,      -10.04051918
          0,           0,        4558,      -6.791982861,      -4.502904301,      -5.448892036,      -1.315016181,       -10.0413759
          0,           0,        4559,      -6.791978474,      -4.502896359,      -5.448924167,      -1.315016111,      -10.04223233
          0,           0,        4560,      -6.791982994,      -4.502909219,      -5.448906003,      -1.315016253,      -10.04308902
          0,           0,        4561,      -6.791978622,      -4.502901269,      -5.448937943,      -1.315016184,      -10.04394542
          0,           0,        4562,      -6.791983127,      -4.502914122,      -5.448919725,      -1.315016325,      -10.04480209
          0,           0,        4563,       -6.79197877,      -4.502906165,      -5.448951452,      -1.315016256,      -10.04565846
          0,           0,        4564,      -6.791983261,      -4.502919011,       -5.44893316,      -1.315016398,       -10.0465151
          0,           0,        4565,      -6.791978918,      -4.502911046,      -5.448964656,      -1.315016329,      -10.04737146
          0,           0,        4566,      -6.791983395,      -4.502923885,      -5.448946271,       -1.31501647,      -10.04822807
          0,           0,        4567,      -6.791979067,      -4.502915913,       -5.44897752,      -1.315016402,       -10.0490844
          0,           0,        4568,      -6.791983529,      -4.502928744,      -5.448959028,      -1.315016543,        -10.049941
          0,           0,        4569,      -6.791979216,      -4.502920764,      -5.448990015,      -1.315016475,      -10.05079731
          0,           0,        4570,      -6.791983663,      -4.502933587,      -5.448971403,      -1.315016616,      -10.05165389
          0,           0,        4571,      -6.791979364,      -4.502925599,      -5.449002117,      -1.315016548,      -10.05251019
          0,           0,        4572,      -6.791983798,      -4.502938414,      -5.448983374,       -1.31501669,      -10.05336675
          0,           0,        4573,      -6.791979513,      -4.502930417,      -5.449013807,      -1.315016622,      -10.05422303
          0,           0,        4574,      -6.791983933,      -4.502943223,      -5.448994925,      -1.315016763,      -10.05507958
          0,           0,        4575,      -6.791979663,      -4.502935217,      -5.449025071,      -1.315016695,      -10.05593585
          0,           0,        4576,      -6.791984068,      -4.502948015,      -5.449006045,      -1.315016837,      -10.05679238
          0,           0,        4577,      -6.791979812,      -4.502939999,      -5.449035902,      -1.315016769,      -10.05764864
          0,           0,        4578,      -6.791984203,      -4.502952787,       -5.44901673,      -1.315016911,      -10.05850517
          0,           0,        4579,      -6.791979962,      -4.502944762,      -5.449046296,      -1.315016843,      -10.05936141
          0,           0,        4580,      -6.791984339,       -4.50295754,      -5.449026977,      -1.315016984,      -10.06021793
          0,           0,        4581,      -6.791980111,      -4.502949504,      -5.449056255,      -1.315016917,      -10.06107417
          0,           0,        4582,      -6.791984474,      -4.502962272,      -5.449036794,      -1.315017059,      -10.06193068
          0,           0,        4583,      -6.791980261,      -4.502954226,      -5.449065787,      -1.315016992,      -10.06278691
          0,           0,        4584,       -6.79198461,      -4.502966983,      -5.449046188,      -1.315017133,      -10.06364342
          0,           0,        4585,       -6.79198041,      -4.502958925,      -5.449074904,      -1.315017066,      -10.06449965
          0,           0,        4586,      -6.791984745,      -4.502971671,      -5.449055173,      -1.315017207,      -10.06535615
          0,           0,        4587,       -6.79198056,      -4.502963602,       -5.44908362,      -1.315017141,      -10.06621238
          0,           0,        4588,      -6.791984881,      -4.502976336,      -5.449063767,      -1.315017282,      -10.06706888
          0,           0,        4589,      -6.791980709,      -4.502968253,      -5.449091956,      -1.315017215,       -10.0679251
          0,           0,        4590,      -6.791985016,      -4.502980975,       -5.44907199,      -1.315017356,      -10.06878161
          0,           0,        4591,      -6.791980858,       -4.50297288,      -5.449099933,       -1.31501729,      -10.06963783
          0,           0,        4592,      -6.791985151,      -4.502985589,      -5.449079867,      -1.315017431,      -10.07049434
          0,           0,        4593,      -6.791981007,      -4.502977481,      -5.449107578,      -1.315017365,      -10.07135056
          0,           0,        4594,      -6.791985286,      -4.502990176,      -5.449087426,      -1.315017506,      -10.07220707
          0,           0,        4595,      -6.791981156,      -4.502982054,       -5.44911492,       -1.31501744,       -10.0730633
          0,           0,        4596,       -6.79198542,      -4.502994736,      -5.449094696,      -1.315017581,      -10.07391981
          0,           0,        4597,      -6.791981304,      -4.502986599,      -5.449121986,      -1.315017515,      -10.07477604
          0,           0,        4598,      -6.791985555,      -4.502999267,      -5.449101704,      -1.315017656,      -10.07563256
          0,           0,        4599,      -6.791981452,      -4.502991115,      -5.449128801,       -1.31501759,       -10.0764888
          0,           0,        4600,      -6.791985689,      -4.503003768,       -5.44910847,      -1.315017731,      -10.07734532
          0,           0,        4601,        -6.7919816,      -4.502995601,      -5.449135387,      -1.315017665,      -10.07820157
          0,           0,        4602,      -6.791985823,      -4.503008238,      -5.449115018,      -1.315017806,       -10.0790581
          0,           0,        4603,      -6.791981747,      -4.503000055,      -5.449141766,       -1.31501774,      -10.07991435
          0,           0,        4604,      -6.791985956,      -4.503012676,      -5.449121368,      -1.315017881,       -10.0807709
          0,           0,        4605,      -6.791981894,      -4.503004477,      -5.449147957,      -1.315017815,      -10.08162715
          0,           0,        4606,      -6.791986089,      -4.503017081,      -5.449127543,      -1.315017956,      -10.08248371
          0,           0,        4607,      -6.791982041,      -4.503008865,      -5.449153984,       -1.31501789,      -10.08333997
          0,           0,        4608,      -6.791986222,      -4.503021452,      -5.449133562,      -1.315018031,      -10.08419654
          0,           0,        4609,      -6.791982188,      -4.503013219,      -5.449159866,      -1.315017966,      -10.08505282
          0,           0,        4610,      -6.791986355,      -4.503025788,      -5.449139447,      -1.315018106,      -10.08590939
          0,           0,        4611,      -6.791982333,      -4.503017537,      -5.449165624,      -1.315018041,      -10.08676568
          0,           0,        4612,      -6.791986487,      -4.503030088,      -5.449145217,      -1.315018182,      -10.08762226
          0,           0,        4613,      -6.791982479,      -4.503021819,      -5.449171277,      -1.315018116,      -10.08847856
          0,           0,        4614,      -6.791986619,      -4.503034351,       -5.44915089,      -1.315018257,      -10.08933515
          0,           0,        4615,      -6.791982624,      -4.503026062,      -5.449176839,      -1.315018192,      -10.09019146
          0,           0,        4616,       -6.79198675,      -4.503038576,       -5.44915648,      -1.315018332,      -10.09104806
          0,           0,        4617,      -6.791982769,      -4.503030268,      -5.449182325,      -1.315018267,      -10.09190438
          0,           0,        4618,      -6.791986881,      -4.503042761,      -5.449161997,      -1.315018407,      -10.09276099
          0,           0,        4619,      -6.791982913,      -4.503034434,      -5.449187744,      -1.315018342,      -10.09361731
          0,           0,        4620,      -6.791987012,      -4.503046907,      -5.449167451,      -1.315018482,      -10.09447394
          0,           0,        4621,      -6.791983057,      -4.503038559,      -5.449193101,      -1.315018418,      -10.09533027
          0,           0,        4622,      -6.791987142,      -4.503051012,      -5.449172846,      -1.315018558,       -10.0961869
          0,           0,        4623,        -6.7919832,      -4.503042643,      -5.449198402,      -1.315018493,      -10.09704324
          0,           0,        4624,      -6.791987271,      -4.503055075,      -5.449178185,      -1.315018633,      -10.09789988
          0,           0,        4625,      -6.791983342,      -4.503046685,      -5.449203647,      -1.315018568,      -10.09875622
          0,           0,        4626,        -6.7919874,      -4.503059096,      -5.449183466,      -1.315018707,      -10.09961287
          0,           0,        4627,      -6.791983484,      -4.503050685,      -5.449208832,      -1.315018643,      -10.10046921
          0,           0,        4628,      -6.791987528,      -4.503063074,      -5.449188687,      -1.315018782,      -10.10132586
          0,           0,        4629,      -6.791983625,      -4.503054641,      -5.449213956,      -1.315018718,      -10.10218221
          0,           0,        4630,      -6.791987655,      -4.503067008,      -5.449193842,      -1.315018857,      -10.10303887
          0,           0,        4631,      -6.791983765,      -4.503058554,       -5.44921901,      -1.315018792,      -10.10389522
          0,           0,        4632,      -6.791987782,      -4.503070899,      -5.449198925,      -1.315018931,      -10.10475187
          0,           0,        4633,      -6.791983905,      -4.503062422,      -5.449223989,      -1.315018866,      -10.10560823
          0,           0,        4634,      -6.791987907,      -4.503074744,      -5.449203928,      -1.315019005,      -10.10646488
          0,           0,        4635,      -6.791984043,      -4.503066245,      -5.449228883,       -1.31501894,      -10.10732123
          0,           0,        4636,      -6.791988032,      -4.503078545,      -5.449208843,      -1.315019078,      -10.10817789
          0,           0,        4637,      -6.791984181,      -4.503070024,      -5.449233685,      -1.315019014,      -10.10903423
          0,           0,        4638,      -6.791988156,      -4.503082301,       -5.44921366,      -1.315019152,      -10.10989088
          0,           0,        4639,      -6.791984318,      -4.503073757,      -5.449238386,      -1.315019087,      -10.11074722
          0,           0,        4640,      -6.791988279,      -4.503086012,      -5.449218371,      -1.315019224,      -10.11160387
          0,           0,        4641,      -6.791984453,      -4.503077445,      -5.449242976,       -1.31501916,       -10.1124602
          0,           0,        4642,      -6.791988402,      -4.503089677,      -5.449222967,      -1.315019297,      -10.11331683
          0,           0,        4643,      -6.791984588,      -4.503081088,      -5.449247447,      -1.315019232,      -10.11417315
          0,           0,        4644,      -6.791988523,      -4.503093298,       -5.44922744,      -1.315019369,      -10.11502978
          0,           0,        4645,      -6.791984722,      -4.503084686,      -5.449251791,      -1.315019304,      -10.11588608
          0,           0,        4646,      -6.791988643,      -4.503096873,      -5.449231783,       -1.31501944,      -10.11674269
          0,           0,        4647,      -6.791984855,      -4.503088238,      -5.449256001,      -1.315019375,      -10.11759898
          0,           0,        4648,      -6.791988762,      -4.503100403,      -5.449235988,      -1.315019511,      -10.11845557
          0,           0,        4649,      -6.791984986,      -4.503091746,      -5.449260072,      -1.315019445,      -10.11931184
          0,           0,        4650,       -6.79198888,      -4.503103889,      -5.449240051,      -1.315019581,      -10.12016841
          0,           0,        4651,      -6.791985117,       -4.50309521,      -5.449263998,      -1.315019515,      -10.12102466
          0,           0,        4652,      -6.791988997,      -4.503107331,      -5.449243968,       -1.31501965,      -10.12188121
          0,           0,        4653,      -6.791985246,       -4.50309863,      -5.449267777,      -1.315019585,      -10.12273743
          0,           0,        4654,      -6.791989113,       -4.50311073,      -5.449247736,      -1.315019719,      -10.12359395
          0,           0,        4655,      -6.791985374,      -4.503102007,      -5.449271405,      -1.315019653,      -10.12445014
          0,           0,        4656,      -6.791989228,      -4.503114085,      -5.449251353,      -1.315019787,      -10.12530664
          0,           0,        4657,      -6.791985501,      -4.503105341,      -5.449274884,      -1.315019721,       -10.1261628
          0,           0,        4658,      -6.791989342,      -4.503117398,       -5.44925482,      -1.315019855,      -10.12701926
          0,           0,        4659,      -6.791985627,      -4.503108634,      -5.449278214,      -1.315019789,      -10.12787538
          0,           0,        4660,      -6.791989454,       -4.50312067,      -5.449258139,      -1.315019922,       -10.1287318
          0,           0,        4661,      -6.791985752,      -4.503111885,      -5.449281397,      -1.315019855,      -10.12958789
          0,           0,        4662,      -6.791989566,      -4.503123901,      -5.449261313,      -1.315019988,      -10.13044427
          0,           0,        4663,      -6.791985876,      -4.503115096,      -5.449284438,      -1.315019921,      -10.13130031
          0,           0,        4664,      -6.791989677,      -4.503127092,      -5.449264347,      -1.315020054,      -10.13215665
          0,           0,        4665,      -6.791985999,      -4.503118267,      -5.449287342,      -1.315019987,      -10.13301265
          0,           0,        4666,      -6.791989786,      -4.503130244,      -5.449267248,      -1.315020119,      -10.13386894
          0,           0,        4667,       -6.79198612,        -4.5031214,      -5.449290117,      -1.315020051,      -10.13472489
          0,           0,        4668,      -6.791989895,      -4.503133358,      -5.449270024,      -1.315020183,      -10.13558113
          0,           0,        4669,      -6.791986241,      -4.503124495,      -5.449292772,      -1.315020115,      -10.13643702
          0,           0,        4670,      -6.791990002,      -4.503136435,      -5.449272683,      -1.315020247,      -10.13729322
          0,           0,        4671,      -6.791986361,      -4.503127554,      -5.449295316,      -1.315020179,      -10.13814905
          0,           0,        4672,      -6.791990109,      -4.503139476,      -5.449275237,       -1.31502031,      -10.13900519
          0,           0,        4673,      -6.791986479,      -4.503130577,       -5.44929776,      -1.315020242,      -10.13986097
          0,           0,        4674,      -6.791990215,      -4.503142482,      -5.449277697,      -1.315020373,      -10.14071705
          0,           0,        4675,      -6.791986597,      -4.503133566,      -5.449300118,      -1.315020304,      -10.14157276
          0,           0,        4676,       -6.79199032,      -4.503145454,      -5.449280077,      -1.315020435,      -10.14242878
          0,           0,        4677,      -6.791986714,      -4.503136521,      -5.449302403,      -1.315020365,      -10.14328443
          0,           0,        4678,      -6.791990424,      -4.503148393,      -5.449282391,      -1.315020496,      -10.14414038
          0,           0,        4679,      -6.791986829,      -4.503139445,      -5.449304629,      -1.315020426,      -10.14499597
          0,           0,        4680,      -6.791990527,      -4.503151301,      -5.449284653,      -1.315020556,      -10.14585185
          0,           0,        4681,      -6.791986944,      -4.503142337,      -5.449306812,      -1.315020487,      -10.14670737
          0,           0,        4682,      -6.791990629,      -4.503154178,       -5.44928688,      -1.315020617,      -10.14756318
          0,           0,        4683,      -6.791987058,      -4.503145199,      -5.449308968,      -1.315020546,      -10.14841862
          0,           0,        4684,       -6.79199073,      -4.503157025,      -5.449289087,      -1.315020676,      -10.14927437
          0,           0,        4685,      -6.791987171,      -4.503148032,      -5.449311113,      -1.315020605,      -10.15012974
          0,           0,        4686,       -6.79199083,      -4.503159844,      -5.449291291,      -1.315020735,      -10.15098541
          0,           0,        4687,      -6.791987283,      -4.503150836,      -5.449313264,      -1.315020664,       -10.1518407
          0,           0,        4688,       -6.79199093,      -4.503162635,       -5.44929351,      -1.315020794,       -10.1526963
          0,           0,        4689,      -6.791987394,      -4.503153614,      -5.449315437,      -1.315020722,      -10.15355152
          0,           0,        4690,      -6.791991029,        -4.5031654,      -5.449295759,      -1.315020851,      -10.15440704
          0,           0,        4691,      -6.791987505,      -4.503156367,      -5.449317651,       -1.31502078,      -10.15526218
          0,           0,        4692,      -6.791991126,       -4.50316814,      -5.449298056,      -1.315020909,      -10.15611762
          0,           0,        4693,      -6.791987614,      -4.503159094,      -5.449319921,      -1.315020837,      -10.15697268
          0,           0,        4694,      -6.791991223,      -4.503170855,      -5.449300417,      -1.315020966,      -10.15782804
          0,           0,        4695,      -6.791987723,      -4.503161797,      -5.449322264,      -1.315020893,      -10.15868302
          0,           0,        4696,       -6.79199132,      -4.503173547,      -5.449302859,      -1.315021022,      -10.15953831
          0,           0,        4697,      -6.791987831,      -4.503164477,      -5.449324696,      -1.315020949,      -10.16039321
          0,           0,        4698,      -6.791991415,      -4.503176216,      -5.449305398,      -1.315021078,      -10.16124841
          0,           0,        4699,      -6.791987937,      -4.503167135,      -5.449327232,      -1.315021005,      -10.16210323
          0,           0,        4700,       -6.79199151,      -4.503178863,      -5.449308047,      -1.315021133,      -10.16295836
          0,           0,        4701,      -6.791988043,      -4.503169773,      -5.449329887,       -1.31502106,       -10.1638131
          0,           0,        4702,      -6.791991603,       -4.50318149,      -5.449310822,      -1.315021188,      -10.16466814
          0,           0,        4703,      -6.791988148,      -4.503172389,      -5.449332675,      -1.315021114,       -10.1655228
          0,           0,        4704,      -6.791991696,      -4.503184097,      -5.449313735,      -1.315021243,      -10.16637777
          0,           0,        4705,      -6.791988253,      -4.503174987,      -5.449335606,      -1.315021168,      -10.16723234
          0,           0,        4706,      -6.791991788,      -4.503186685,      -5.449316798,      -1.315021297,      -10.16808723
          0,           0,        4707,      -6.791988356,      -4.503177565,      -5.449338693,      -1.315021222,      -10.16894173
          0,           0,        4708,      -6.791991879,      -4.503189255,      -5.449320021,       -1.31502135,      -10.16979654
          0,           0,        4709,      -6.791988459,      -4.503180126,      -5.449341946,      -1.315021275,      -10.17065096
          0,           0,        4710,       -6.79199197,      -4.503191807,      -5.449323414,      -1.315021404,      -10.17150569
          0,           0,        4711,       -6.79198856,      -4.503182669,      -5.449345373,      -1.315021328,      -10.17236003
          0,           0,        4712,      -6.791992059,      -4.503194342,      -5.449326984,      -1.315021456,      -10.17321469
          0,           0,        4713,      -6.791988661,      -4.503185197,      -5.449348981,       -1.31502138,      -10.17406896
          0,           0,        4714,      -6.791992148,      -4.503196861,      -5.449330738,      -1.315021509,      -10.17492354
          0,           0,        4715,      -6.791988761,      -4.503187708,      -5.449352775,      -1.315021432,      -10.17577773
          0,           0,        4716,      -6.791992236,      -4.503199365,      -5.449334679,       -1.31502156,      -10.17663224
          0,           0,        4717,       -6.79198886,      -4.503190204,      -5.449356758,      -1.315021483,      -10.17748636
          0,           0,        4718,      -6.791992323,      -4.503201854,      -5.449338811,      -1.315021612,      -10.17834081
          0,           0,        4719,      -6.791988959,      -4.503192686,      -5.449360933,      -1.315021535,      -10.17919486
          0,           0,        4720,      -6.791992409,      -4.503204328,      -5.449343134,      -1.315021663,      -10.18004923
          0,           0,        4721,      -6.791989056,      -4.503195153,        -5.4493653,      -1.315021586,      -10.18090321
          0,           0,        4722,      -6.791992495,      -4.503206789,      -5.449347649,      -1.315021714,      -10.18175752
          0,           0,        4723,      -6.791989153,      -4.503197607,      -5.449369857,      -1.315021636,      -10.18261143
          0,           0,        4724,       -6.79199258,      -4.503209237,      -5.449352352,      -1.315021765,      -10.18346568
          0,           0,        4725,       -6.79198925,      -4.503200049,      -5.449374601,      -1.315021686,      -10.18431953
          0,           0,        4726,      -6.791992664,      -4.503211672,       -5.44935724,      -1.315021815,      -10.18517372
          0,           0,        4727,      -6.791989345,      -4.503202478,      -5.449379527,      -1.315021736,      -10.18602751
          0,           0,        4728,      -6.791992748,      -4.503214095,      -5.449362307,      -1.315021865,      -10.18688163
          0,           0,        4729,       -6.79198944,      -4.503204895,      -5.449384629,      -1.315021786,      -10.18773537
          0,           0,        4730,      -6.791992831,      -4.503216506,      -5.449367545,      -1.315021914,      -10.18858944
          0,           0,        4731,      -6.791989534,        -4.5032073,      -5.449389898,      -1.315021836,      -10.18944312
          0,           0,        4732,      -6.791992913,      -4.503218906,      -5.449372946,      -1.315021964,      -10.19029713
          0,           0,        4733,      -6.791989628,      -4.503209694,      -5.449395325,      -1.315021885,      -10.19115076
          0,           0,        4734,      -6.791992995,      -4.503221294,      -5.449378499,      -1.315022013,      -10.19200473
          0,           0,        4735,      -6.791989721,      -4.503212078,      -5.449400899,      -1.315021934,       -10.1928583
          0,           0,        4736,      -6.791993077,      -4.503223673,      -5.449384192,      -1.315022062,      -10.19371223
          0,           0,        4737,      -6.791989813,      -4.503214451,      -5.449406606,      -1.315021983,      -10.19456575
          0,           0,        4738,      -6.791993157,      -4.503226041,      -5.449390013,      -1.315022111,      -10.19541963
          0,           0,        4739,      -6.791989905,      -4.503216814,      -5.449412434,      -1.315022031,      -10.19627312
          0,           0,        4740,      -6.791993238,      -4.503228398,      -5.449395946,       -1.31502216,      -10.19712696
          0,           0,        4741,      -6.791989997,      -4.503219167,      -5.449418367,       -1.31502208,       -10.1979804
          0,           0,        4742,      -6.791993318,      -4.503230746,      -5.449401978,      -1.315022208,       -10.1988342
          0,           0,        4743,      -6.791990088,       -4.50322151,       -5.44942439,      -1.315022128,      -10.19968761
          0,           0,        4744,      -6.791993397,      -4.503233085,       -5.44940809,      -1.315022257,      -10.20054137
          0,           0,        4745,      -6.791990179,      -4.503223843,      -5.449430486,      -1.315022177,      -10.20139474
          0,           0,        4746,      -6.791993476,      -4.503235413,      -5.449414267,      -1.315022305,      -10.20224847
          0,           0,        4747,      -6.791990269,      -4.503226168,      -5.449436638,      -1.315022225,      -10.20310181
          0,           0,        4748,      -6.791993555,      -4.503237733,       -5.44942049,      -1.315022353,      -10.20395552
          0,           0,        4749,      -6.791990359,      -4.503228483,      -5.449442827,      -1.315022273,      -10.20480883
          0,           0,        4750,      -6.791993634,      -4.503240043,      -5.449426743,      -1.315022401,       -10.2056625
          0,           0,        4751,      -6.791990449,      -4.503230788,      -5.449449036,      -1.315022321,      -10.20651578
          0,           0,        4752,      -6.791993712,      -4.503242344,      -5.449433005,      -1.315022449,      -10.20736944
          0,           0,        4753,      -6.791990539,      -4.503233085,      -5.449455245,      -1.315022369,       -10.2082227
          0,           0,        4754,       -6.79199379,      -4.503244637,      -5.449439258,      -1.315022497,      -10.20907633
          0,           0,        4755,      -6.791990628,      -4.503235372,      -5.449461437,      -1.315022417,      -10.20992956
          0,           0,        4756,      -6.791993868,      -4.503246919,      -5.449445485,      -1.315022545,      -10.21078317
          0,           0,        4757,      -6.791990717,      -4.503237651,      -5.449467593,      -1.315022465,      -10.21163639
          0,           0,        4758,      -6.791993946,      -4.503249193,      -5.449451667,      -1.315022593,      -10.21248999
          0,           0,        4759,      -6.791990806,       -4.50323992,      -5.449473696,      -1.315022513,      -10.21334319
          0,           0,        4760,      -6.791994023,      -4.503251458,      -5.449457786,      -1.315022641,      -10.21419676
          0,           0,        4761,      -6.791990895,       -4.50324218,      -5.449479726,      -1.315022561,      -10.21504995
          0,           0,        4762,      -6.791994101,      -4.503253713,      -5.449463825,      -1.315022689,      -10.21590352
          0,           0,        4763,      -6.791990984,       -4.50324443,      -5.449485669,      -1.315022609,      -10.21675669
          0,           0,        4764,      -6.791994178,      -4.503255958,      -5.449469769,      -1.315022736,      -10.21761025
          0,           0,        4765,      -6.791991072,      -4.503246671,      -5.449491508,      -1.315022657,      -10.21846341
          0,           0,        4766,      -6.791994256,      -4.503258195,        -5.4494756,      -1.315022784,      -10.21931695
          0,           0,        4767,      -6.791991161,      -4.503248902,      -5.449497229,      -1.315022704,      -10.22017011
          0,           0,        4768,      -6.791994333,      -4.503260421,      -5.449481307,      -1.315022832,      -10.22102365
