"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,      "Avg_c"     ,       "CD"       ,       "CL"       
          0,           0,         603,      -1.065529714,      0.4913172341,        1.90322898,       4.230655405,       2.569110505,       3.706415881,       340.2970288,                 0,                 0
          0,           0,         604,     -0.7320416707,      0.8671158228,       1.911659446,       4.687467726,       2.623860727,       3.769692851,       340.2970288,                 0,                 0
          0,           0,         605,     -0.6452166567,      0.9790886913,       2.045199321,       4.710267919,        2.40004888,       3.562897155,       340.2970288,                 0,                 0
          0,           0,         606,     -0.9345333698,      0.6712212537,       1.615147257,       4.500071559,       2.060573282,       3.210230826,       340.2970288,                 0,                 0
          0,           0,         607,      -1.077908257,      0.4772420904,       1.892857599,        4.22344272,       2.582415838,       3.719133362,       340.2970288,                 0,                 0
          0,           0,         608,     -0.7221060959,      0.8763831435,       1.925479664,       4.697829579,       2.641005977,       3.788066109,       340.2970288,                 0,                 0
          0,           0,         609,     -0.6374978585,      0.9852781198,       2.057776461,       4.720587421,        2.41826199,       3.578996205,       340.2970288,                 0,                 0
          0,           0,         610,     -0.9170345245,      0.6868495989,       1.645450139,        4.51577601,         2.1379307,       3.288306606,       340.2970288,                 0,                 0
          0,           0,         611,      -1.028445027,      0.5318245169,       1.926453481,       4.283775846,       2.580335242,       3.716696768,       340.2970288,                 0,                 0
          0,           0,         612,     -0.7278658872,      0.8700397667,       1.919420805,       4.692447502,        2.64547646,       3.792291105,       340.2970288,                 0,                 0
          0,           0,         613,     -0.6352174093,      0.9870944995,       2.060660306,       4.723306701,       2.421822256,       3.582062496,       340.2970288,                 0,                 0
          0,           0,         614,       -0.91393036,      0.6889951251,       1.652227459,       4.518607761,       2.156210349,        3.30591615,       340.2970288,                 0,                 0
          0,           0,         615,      -1.016720216,      0.5446395305,       1.934444098,       4.297425606,       2.579424358,       3.715679124,       340.2970288,                 0,                 0
          0,           0,         616,     -0.7295422141,      0.8676295993,       1.918319521,       4.690833148,       2.644975179,       3.791359064,       340.2970288,                 0,                 0
          0,           0,         617,     -0.6362493102,      0.9855882708,       2.061190127,       4.722122655,       2.425686748,       3.585433536,       340.2970288,                 0,                 0
          0,           0,         618,     -0.9092332864,      0.6927479815,       1.660977365,       4.522811742,       2.176742263,       3.325484684,       340.2970288,                 0,                 0
          0,           0,         619,      -1.002207772,      0.5602807246,       1.944722608,       4.313785931,       2.576509118,       3.712843171,       340.2970288,                 0,                 0
          0,           0,         620,     -0.7326992158,      0.8638186041,        1.91499753,       4.687729992,       2.639864268,       3.785830195,       340.2970288,                 0,                 0
          0,           0,         621,      -0.640293907,      0.9808722036,       2.060755006,        4.71772126,       2.432889683,       3.591828923,       340.2970288,                 0,                 0
          0,           0,         622,     -0.8996251195,      0.7012475027,       1.676862123,       4.531403861,       2.210185957,        3.35787487,       340.2970288,                 0,                 0
          0,           0,         623,      -0.977100638,      0.5872143265,       1.963014838,       4.342112159,       2.570599252,       3.707203373,       340.2970288,                 0,                 0
          0,           0,         624,     -0.7387516571,      0.8572453959,       1.907714394,       4.681833087,       2.627220145,        3.77283166,       340.2970288,                 0,                 0
          0,           0,         625,     -0.6497089962,      0.9702191671,       2.060165158,       4.707774613,       2.449821452,       3.606950896,       340.2970288,                 0,                 0
          0,           0,         626,     -0.8773999187,      0.7218495486,       1.711398323,        4.55140994,       2.277835193,        3.42431775,       340.2970288,                 0,                 0
          0,           0,         627,     -0.9245015412,      0.6434989914,       2.002661742,       4.401064181,       2.556805324,       3.693973141,       340.2970288,                 0,                 0
          0,           0,         628,     -0.7533671629,       0.842401705,       1.889255641,       4.667778327,       2.594349483,       3.739588368,       340.2970288,                 0,                 0
          0,           0,         629,     -0.6741437169,      0.9425976597,       2.060206043,       4.682122817,       2.493208252,       3.645915164,       340.2970288,                 0,                 0
          0,           0,         630,      -0.822569238,      0.7739553059,       1.791912165,       4.601419786,       2.423198128,       3.568054232,       340.2970288,                 0,                 0
          0,           0,         631,     -0.8071332501,      0.7836451865,       2.053510025,       4.532331044,       2.552281256,       3.693794869,       340.2970288,                 0,                 0
          0,           0,         632,     -0.7526086261,      0.8421129943,       1.888412434,       4.667042429,       2.585087181,       3.729054743,       340.2970288,                 0,                 0
          0,           0,         633,     -0.6736370298,      0.9459179747,       2.040652678,       4.677561485,       2.443964799,       3.602256409,       340.2970288,                 0,                 0
          0,           0,         634,     -0.8741427279,      0.7242444757,       1.714348077,       4.553856551,        2.27212561,       3.416943957,       340.2970288,                 0,                 0
          0,           0,         635,     -0.9196547599,      0.6472583485,       2.006443266,       4.401576537,       2.544790199,       3.683905899,       340.2970288,                 0,                 0
          0,           0,         636,     -0.7597911186,      0.8350881305,       1.878800127,       4.661029549,       2.568045851,       3.713445849,       340.2970288,                 0,                 0
          0,           0,         637,     -0.6880428466,       0.927387046,       2.050398093,       4.665567055,        2.49140371,       3.645173422,       340.2970288,                 0,                 0
          0,           0,         638,     -0.8180054806,      0.7774827257,       1.796292618,       4.605360423,       2.422388306,        3.56778973,       340.2970288,                 0,                 0
          0,           0,         639,     -0.8013362897,      0.7919979247,       2.045773163,       4.538039854,       2.557388685,       3.701372928,       340.2970288,                 0,                 0
          0,           0,         640,     -0.7401066711,      0.8531392626,        1.90188684,       4.678162455,       2.599951246,       3.744857989,       340.2970288,                 0,                 0
          0,           0,         641,     -0.6554753889,       0.966439403,       2.028634633,       4.694281293,       2.376536822,       3.543902366,       340.2970288,                 0,                 0
          0,           0,         642,     -0.9533460639,      0.6486703534,       1.585260074,       4.483253975,       1.979661192,       3.126359475,       340.2970288,                 0,                 0
          0,           0,         643,      -1.124792301,      0.4215493051,       1.858566066,       4.159215793,       2.578409218,       3.718383258,       340.2970288,                 0,                 0
          0,           0,         644,     -0.7177291153,      0.8750908521,       1.929802673,       4.701205677,       2.629752408,        3.77811176,       340.2970288,                 0,                 0
          0,           0,         645,      -0.641614526,      0.9771800667,       2.051060076,       4.714063058,       2.407316428,       3.571435943,       340.2970288,                 0,                 0
          0,           0,         646,      -0.923270534,      0.6758318931,       1.634724744,       4.509904446,       2.108924137,       3.260032063,       340.2970288,                 0,                 0
          0,           0,         647,      -1.044948749,      0.5088745471,       1.911497802,       4.261889396,       2.578443177,       3.718140118,       340.2970288,                 0,                 0
          0,           0,         648,     -0.7235899278,      0.8689694664,       1.922773402,        4.69606164,       2.644921139,       3.793908457,       340.2970288,                 0,                 0
          0,           0,         649,     -0.6314551964,      0.9870046702,        2.05696376,       4.726087716,       2.401934995,       3.566861768,       340.2970288,                 0,                 0
          0,           0,         650,     -0.9328624285,      0.6659454387,       1.620185709,        4.50146287,       2.080540776,       3.232836596,       340.2970288,                 0,                 0
          0,           0,         651,      -1.068167188,      0.4831788143,       1.894595685,       4.236284908,       2.585149016,       3.724697876,       340.2970288,                 0,                 0
          0,           0,         652,     -0.7177501057,      0.8740575193,       1.930642469,        4.70193771,       2.641042934,       3.790659702,       340.2970288,                 0,                 0
          0,           0,         653,     -0.6394312143,      0.9764847193,       2.065497358,       4.718524609,       2.441176486,       3.601723235,       340.2970288,                 0,                 0
          0,           0,         654,     -0.8867938092,      0.7090525464,       1.693276825,       4.542714895,       2.241109067,       3.392090795,       340.2970288,                 0,                 0
          0,           0,         655,     -0.9534976351,      0.6078344296,       1.977502432,       4.368734864,       2.565762962,       3.705558015,       340.2970288,                 0,                 0
          0,           0,         656,      -0.741483593,       0.850261297,       1.901029313,       4.678981643,       2.613540567,       3.762377752,       340.2970288,                 0,                 0
          0,           0,         657,     -0.6594830099,      0.9540184358,       2.065019862,       4.697358721,       2.477577481,        3.63433133,       340.2970288,                 0,                 0
          0,           0,         658,     -0.8404138942,      0.7529257677,       1.762834137,       4.584877684,       2.370863276,       3.519595257,       340.2970288,                 0,                 0
          0,           0,         659,     -0.8501181591,      0.7182327569,       2.058512543,       4.482689656,       2.533953079,       3.674775331,       340.2970288,                 0,                 0
          0,           0,         660,      -0.776414048,      0.8157551728,       1.856264281,       4.645740444,       2.533557759,       3.681474232,       340.2970288,                 0,                 0
          0,           0,         661,     -0.7193967683,       0.884545882,       2.066334975,       4.633411123,       2.569856456,        3.71819793,       340.2970288,                 0,                 0
          0,           0,         662,     -0.7283891249,      0.8612508323,       1.916930499,       4.689069637,       2.628207099,       3.774207713,       340.2970288,                 0,                 0
          0,           0,         663,     -0.6347469254,      0.9863277435,       2.031468334,       4.714410592,       2.337912049,       3.511653367,       340.2970288,                 0,                 0
          0,           0,         664,      -1.004723988,       0.598000736,       1.495502616,        4.43885026,       1.719887091,       2.866786399,       340.2970288,                 0,                 0
          0,           0,         665,      -1.285116922,      0.2389303635,       1.758872513,       3.946536507,        2.53477038,       3.675819824,       340.2970288,                 0,                 0
          0,           0,         666,     -0.7691549211,      0.8221269723,       1.863167623,       4.653293069,       2.548363943,       3.699452361,       340.2970288,                 0,                 0
          0,           0,         667,     -0.7126196461,      0.8884280488,       2.075797558,        4.64475565,       2.579139702,       3.727809802,       340.2970288,                 0,                 0
          0,           0,         668,     -0.7212258698,      0.8673023871,       1.923933749,       4.696445249,       2.628976262,       3.777406824,       340.2970288,                 0,                 0
          0,           0,         669,     -0.6400783269,      0.9775106182,       2.041590087,       4.711063086,        2.37609868,       3.545437062,       340.2970288,                 0,                 0
          0,           0,         670,     -0.9581565533,      0.6400151051,        1.57506836,       4.478833117,       1.966219142,       3.117016194,       340.2970288,                 0,                 0
          0,           0,         671,      -1.143521906,      0.3971752391,       1.844113301,         4.1368387,       2.578955385,       3.720783966,       340.2970288,                 0,                 0
          0,           0,         672,      -0.719629983,       0.869254882,       1.925137846,       4.699529446,       2.641314015,       3.792055392,       340.2970288,                 0,                 0
          0,           0,         673,     -0.6364963959,      0.9777069583,       2.059337246,        4.71997127,       2.416129028,       3.581148377,       340.2970288,                 0,                 0
          0,           0,         674,     -0.9135804768,      0.6810160955,        1.64778505,       4.518414947,       2.143524214,       3.296357925,       340.2970288,                 0,                 0
          0,           0,         675,      -1.025585009,       0.526022955,       1.923440775,       4.285160527,       2.575890727,       3.717786344,       340.2970288,                 0,                 0
          0,           0,         676,     -0.7268746542,      0.8618836812,       1.916217823,       4.692907875,        2.63768253,       3.788626581,       340.2970288,                 0,                 0
          0,           0,         677,     -0.6402155629,      0.9725174066,       2.063839415,       4.717262176,       2.435832002,       3.598848401,       340.2970288,                 0,                 0
          0,           0,         678,     -0.8899468411,      0.7028688385,       1.685195937,       4.539772134,       2.222312727,       3.374498139,       340.2970288,                 0,                 0
          0,           0,         679,     -0.9673482745,      0.5890611915,        1.96563169,       4.353004463,       2.566621496,       3.708853482,       340.2970288,                 0,                 0
          0,           0,         680,     -0.7376646684,      0.8508410084,        1.90293023,       4.682626376,       2.614857822,        3.76559801,       340.2970288,                 0,                 0
          0,           0,         681,     -0.6579186293,      0.9521061814,       2.066213029,       4.699120788,       2.475305806,       3.634330435,       340.2970288,                 0,                 0
          0,           0,         682,      -0.840815656,      0.7493355587,       1.759026657,       4.584498669,       2.361988798,       3.512630362,       340.2970288,                 0,                 0
          0,           0,         683,     -0.8570670835,      0.7071832876,       2.051095035,       4.475501798,       2.536110161,       3.679340889,       340.2970288,                 0,                 0
          0,           0,         684,     -0.7715949342,       0.817306467,       1.859565107,       4.650316016,        2.53767957,       3.687744763,       340.2970288,                 0,                 0
          0,           0,         685,     -0.7160814066,       0.884228391,       2.068872785,       4.637181945,       2.568725356,       3.719353006,       340.2970288,                 0,                 0
          0,           0,         686,     -0.7279798505,      0.8584564439,       1.914499649,        4.68951087,       2.622914582,       3.771130472,       340.2970288,                 0,                 0
          0,           0,         687,      -0.638976912,      0.9779397474,       2.035275622,       4.710397073,       2.356321354,       3.529545568,       340.2970288,                 0,                 0
          0,           0,         688,     -0.9781127962,      0.6191004354,       1.539711995,       4.461729099,       1.860953905,       3.009732563,       340.2970288,                 0,                 0
          0,           0,         689,      -1.205284663,      0.3260941763,       1.803904016,       4.054973543,        2.55484978,       3.698539116,       340.2970288,                 0,                 0
          0,           0,         690,     -0.7434086627,      0.8438461682,       1.893722959,       4.677284034,       2.595338021,       3.747656237,       340.2970288,                 0,                 0
          0,           0,         691,     -0.6712336466,      0.9351538708,       2.067181689,        4.68615547,       2.498733277,       3.656591713,       340.2970288,                 0,                 0
          0,           0,         692,     -0.8101919858,      0.7773631249,       1.801022023,       4.612766362,       2.432812853,       3.584500398,       340.2970288,                 0,                 0
          0,           0,         693,     -0.7976875056,      0.7826503984,       2.060279622,        4.54335346,       2.548267002,       3.696010638,       340.2970288,                 0,                 0
          0,           0,         694,     -0.7516326688,      0.8346929458,       1.882181802,       4.668020978,       2.568874898,       3.719601675,       340.2970288,                 0,                 0
          0,           0,         695,     -0.6847842134,      0.9224252247,       2.051113996,       4.666677499,       2.482573828,       3.642303402,       340.2970288,                 0,                 0
          0,           0,         696,     -0.8218025968,      0.7657052953,       1.783393917,       4.601435564,       2.394232475,       3.545054679,       340.2970288,                 0,                 0
          0,           0,         697,     -0.8219567716,      0.7530273252,       2.051262924,       4.512418264,       2.537486488,       3.685542355,       340.2970288,                 0,                 0
          0,           0,         698,     -0.7597724316,      0.8264128469,       1.870711496,       4.660177927,       2.544480384,       3.695429328,       340.2970288,                 0,                 0
          0,           0,         699,     -0.7004197101,      0.9042359036,       2.049221407,       4.649538791,       2.502001906,       3.660376369,       340.2970288,                 0,                 0
          0,           0,         700,     -0.7956157723,      0.7905838956,       1.819438055,       4.625552278,       2.452949147,       3.603912612,       340.2970288,                 0,                 0
          0,           0,         701,     -0.7708247504,      0.8209667719,       2.043153861,       4.569646508,       2.571067441,       3.723628852,       340.2970288,                 0,                 0
          0,           0,         702,     -0.7118837553,      0.8716333827,       1.928469402,       4.703219172,       2.604926982,       3.755938642,       340.2970288,                 0,                 0
          0,           0,         703,     -0.6473198154,      0.9675439205,       2.022587573,       4.697098681,       2.335536987,       3.513660622,       340.2970288,                 0,                 0
          0,           0,         704,     -0.9967161195,      0.6007970746,       1.496463908,       4.445417892,       1.696728621,       2.847986214,       340.2970288,                 0,                 0
          0,           0,         705,      -1.292585645,      0.2205436778,       1.753093548,        3.92945209,       2.395527066,       3.541586215,       340.2970288,                 0,                 0
          0,           0,         706,     -0.9467804868,      0.6503297772,       1.611992755,        4.49220214,        2.09813979,       3.277438769,       340.2970288,                 0,                 0
          0,           0,         707,      -1.079868328,      0.4696370231,       1.868895143,       4.250872899,       2.612638981,       3.751264187,       340.2970288,                 0,                 0
          0,           0,         708,     -0.7133794241,      0.8742575098,       1.946528224,       4.711477149,       2.702550579,       3.860801324,       340.2970288,                 0,                 0
          0,           0,         709,      -0.603514064,      0.9936954038,       2.147706437,       4.769125512,       2.590957314,       3.740864486,       340.2970288,                 0,                 0
          0,           0,         710,     -0.7301944377,      0.8517350844,       1.924017715,       4.690498668,        2.65750227,       3.810195964,       340.2970288,                 0,                 0
          0,           0,         711,      -0.625452119,      0.9786534082,       2.093564354,       4.731131126,        2.49448155,       3.652258647,       340.2970288,                 0,                 0
          0,           0,         712,     -0.8236862188,      0.7590424141,       1.797132073,       4.600767645,       2.439053925,       3.590181828,       340.2970288,                 0,                 0
          0,           0,         713,     -0.7946572657,      0.7762490582,       2.076520335,       4.539703964,       2.549337848,        3.69440351,       340.2970288,                 0,                 0
          0,           0,         714,      -0.754572087,      0.8266445026,       1.891458596,       4.665357657,       2.591021221,       3.740097298,       340.2970288,                 0,                 0
          0,           0,         715,     -0.6662770447,      0.9386742771,       2.061761102,       4.682957878,       2.485125784,       3.643957575,       340.2970288,                 0,                 0
          0,           0,         716,     -0.8195693807,      0.7628320173,       1.800459913,       4.603520268,       2.430899075,       3.579266998,       340.2970288,                 0,                 0
          0,           0,         717,     -0.7898015488,      0.7920826679,       2.051065283,       4.543716149,       2.557691781,       3.706886604,       340.2970288,                 0,                 0
          0,           0,         718,     -0.7307834106,      0.8490226248,       1.916953073,       4.685817873,       2.620187984,       3.768321486,       340.2970288,                 0,                 0
          0,           0,         719,     -0.6316146135,      0.9821984433,       2.027513999,       4.714181965,       2.321645674,       3.500739943,       340.2970288,                 0,                 0
          0,           0,         720,      -1.013486335,      0.5818584656,       1.490267482,       4.431719948,       1.709176979,       2.852548582,       340.2970288,                 0,                 0
          0,           0,         721,      -1.283291075,       0.239296549,       1.749270908,       3.938144504,       2.398778695,       3.545024159,       340.2970288,                 0,                 0
          0,           0,         722,     -0.9376623505,      0.6532036729,       1.643681744,       4.500415065,       2.173636226,        3.34415311,       340.2970288,                 0,                 0
          0,           0,         723,      -1.019492561,      0.5291454674,       1.906303181,       4.316460507,       2.623786951,       3.763065691,       340.2970288,                 0,                 0
          0,           0,         724,     -0.6932154427,      0.8883019045,       1.978937569,       4.729742925,       2.676396993,       3.832981092,       340.2970288,                 0,                 0
          0,           0,         725,     -0.6248436895,      0.9661584741,       2.145983204,       4.742765712,       2.622885592,       3.769981788,       340.2970288,                 0,                 0
          0,           0,         726,     -0.6896658043,      0.8871409523,       1.981510922,       4.727710314,       2.636318523,       3.788488805,       340.2970288,                 0,                 0
          0,           0,         727,     -0.6524153494,      0.9425630776,       2.108759902,       4.696627945,       2.579137432,       3.728958404,       340.2970288,                 0,                 0
          0,           0,         728,     -0.7275996633,      0.8490356729,       1.931479175,       4.688006938,       2.657338322,       3.805201176,       340.2970288,                 0,                 0
          0,           0,         729,     -0.6185254771,      0.9912434955,       2.057445803,       4.722648792,       2.385228227,       3.554555126,       340.2970288,                 0,                 0
          0,           0,         730,     -0.9446794937,      0.6440600561,       1.623332808,       4.491168968,       2.113922217,       3.260649505,       340.2970288,                 0,                 0
          0,           0,         731,      -1.041944851,      0.5079505767,       1.901714428,       4.238055326,       2.573161569,       3.717502662,       340.2970288,                 0,                 0
          0,           0,         732,     -0.7181864784,       0.858644229,       1.938209167,       4.697641287,       2.638361067,       3.787442349,       340.2970288,                 0,                 0
          0,           0,         733,     -0.6339578147,      0.9737535537,       2.055085664,       4.711368057,       2.406368987,       3.574183614,       340.2970288,                 0,                 0
          0,           0,         734,      -0.914507801,      0.6710108023,       1.663276608,       4.516836832,       2.188552625,       3.336776538,       340.2970288,                 0,                 0
          0,           0,         735,     -0.9867260474,      0.5636016697,        1.94306766,       4.312732172,       2.562120132,       3.708106081,       340.2970288,                 0,                 0
          0,           0,         736,     -0.7289498744,      0.8484605675,       1.920816562,       4.687925896,       2.640007224,       3.789974269,       340.2970288,                 0,                 0
          0,           0,         737,     -0.6274557367,      0.9815075994,       2.047501955,       4.721520394,       2.367444843,       3.540971241,       340.2970288,                 0,                 0
          0,           0,         738,     -0.9594403506,      0.6284217848,       1.586952766,       4.477215166,        2.01300186,       3.161762202,       340.2970288,                 0,                 0
          0,           0,         739,      -1.111803248,      0.4273227688,       1.853925137,       4.169165952,       2.569785255,       3.716800701,       340.2970288,                 0,                 0
          0,           0,         740,     -0.7183743552,      0.8587341803,       1.930663007,       4.699097727,       2.639712528,       3.792256301,       340.2970288,                 0,                 0
          0,           0,         741,     -0.6307603845,      0.9756620596,       2.055437117,       4.722418456,       2.393550689,       3.564834536,       340.2970288,                 0,                 0
          0,           0,         742,     -0.9279083655,      0.6564888422,       1.633329834,       4.504715515,       2.115333521,       3.267827318,       340.2970288,                 0,                 0
          0,           0,         743,      -1.041522839,      0.5014080828,       1.902439866,       4.260969954,       2.574329542,       3.722299301,       340.2970288,                 0,                 0
          0,           0,         744,     -0.7142898644,      0.8623714851,        1.93328303,       4.703299109,       2.636700304,       3.790723481,       340.2970288,                 0,                 0
          0,           0,         745,     -0.6344022167,      0.9704741749,       2.058892036,       4.719790953,       2.408825151,       3.579112782,       340.2970288,                 0,                 0
          0,           0,         746,     -0.9091675819,      0.6733937318,       1.659306934,       4.521376611,       2.168166651,       3.322317706,       340.2970288,                 0,                 0
          0,           0,         747,      -1.003331902,      0.5416697059,       1.930069402,       4.307329504,       2.568904215,       3.717730535,       340.2970288,                 0,                 0
          0,           0,         748,     -0.7208311943,      0.8555936577,       1.923133968,       4.697177735,       2.639579495,       3.794337882,       340.2970288,                 0,                 0
          0,           0,         749,     -0.6297627475,      0.9753259166,       2.057263813,       4.725261268,       2.393536552,       3.566295643,       340.2970288,                 0,                 0
          0,           0,         750,     -0.9269155396,      0.6558442739,       1.629033948,       4.505679491,       2.099828886,       3.254958298,       340.2970288,                 0,                 0
          0,           0,         751,      -1.052687642,      0.4872141752,       1.894307266,       4.251063281,       2.576858974,       3.726339726,       340.2970288,                 0,                 0
          0,           0,         752,     -0.7112059595,      0.8645592307,       1.933467243,       4.706814937,       2.638106065,       3.794330618,       340.2970288,                 0,                 0
          0,           0,         753,      -0.633308965,       0.969602477,       2.063334156,       4.722565851,       2.416420351,       3.587249481,       340.2970288,                 0,                 0
          0,           0,         754,     -0.8998771192,       0.680729759,       1.669024526,       4.529943714,       2.184230548,       3.340824639,       340.2970288,                 0,                 0
          0,           0,         755,     -0.9915133233,      0.5524691488,       1.938271735,       4.323265624,       2.568944237,       3.719120767,       340.2970288,                 0,                 0
          0,           0,         756,     -0.7211332576,      0.8543852937,       1.919794007,       4.697350814,       2.632695593,       3.789383081,       340.2970288,                 0,                 0
          0,           0,         757,     -0.6357674967,      0.9662534301,        2.06324137,       4.720269551,       2.420769366,       3.591704425,       340.2970288,                 0,                 0
          0,           0,         758,     -0.8932923863,      0.6863489571,       1.677709711,       4.536034451,       2.198676034,        3.35566598,       340.2970288,                 0,                 0
          0,           0,         759,     -0.9790083474,       0.565112306,       1.947221869,        4.33794384,       2.566929686,       3.717830453,       340.2970288,                 0,                 0
          0,           0,         760,     -0.7225194811,      0.8525260728,       1.917108386,       4.696166702,       2.626126072,       3.783380138,       340.2970288,                 0,                 0
          0,           0,         761,      -0.639783672,      0.9609472301,       2.064087417,       4.716361682,       2.430722446,       3.601145346,       340.2970288,                 0,                 0
